name,highway,mid_lat,mid_lon,elevation_m,drainage_dist_km,infra_risk,infra_risk_score
,['residential'],19.4199871,72.81310400000001,3.0,0.8010213575067894,High,77.5
['Station Road'],['secondary'],19.420043364695044,72.81355021119889,3.0,0.8390315483393355,High,76.9
,['residential'],19.41996685,72.81271724999999,3.0,0.7672997282477622,High,78.0
['Station Road'],['secondary'],19.419902172868373,72.81219585208163,3.0,0.7260257216547186,High,78.6
,['residential'],19.41929123647656,72.81302167476011,3.0,0.8331318085837226,High,77.0
['Station Road'],['secondary'],19.42000705,72.8129008,3.0,0.7812300453504848,High,77.8
,['residential'],19.41996685,72.81271724999999,3.0,0.7672997282477622,High,78.0
,['residential'],19.417254749999998,72.81399594999999,3.0,0.8205417010087804,High,77.2
,['residential'],19.41674425,72.8140743,3.0,0.7977662288584914,High,77.5
,['residential'],19.41702733121747,72.81458940517294,3.0,0.8629884669822178,High,76.6
,['residential'],19.41674425,72.8140743,3.0,0.7977662288584914,High,77.5
,['residential'],19.4160395,72.81416755000001,3.0,0.7707340807738761,High,77.9
,['residential'],19.41626687531156,72.81310359486993,3.0,0.6780498133451841,High,79.3
,['residential'],19.4197811,72.80995229999999,3.0,0.5632135078927376,High,81.1
['Station Road'],['secondary'],19.419880252318364,72.81075226041753,3.0,0.6127456264411366,High,80.3
,['residential'],19.430969972056516,72.81338534446328,5.0,0.44516598636817956,High,75.8
,['residential'],19.430398351503552,72.81418974779113,5.0,0.43689458282149785,High,75.9
,['residential'],19.431799290527277,72.81378406589509,5.0,0.35182564861804033,High,77.2
,['residential'],19.42656462675711,72.81511711548124,8.0,0.8046367825597783,Medium,59.9
,['residential'],19.425604099379232,72.81560646600526,8.0,0.9036726879888527,Medium,58.4
,['residential'],19.426460259014974,72.81419856098178,5.0,0.7850542689778877,High,70.7
,['residential'],19.426564626757106,72.81511711548124,8.0,0.8046367825601674,Medium,59.9
,['residential'],19.420946363822814,72.81377312184863,3.0,0.8126520928892521,High,77.3
,['residential'],19.421739579246836,72.81305201978063,3.0,0.704236594898101,High,78.9
,['residential'],19.42221446243445,72.81331390343274,3.0,0.7145006479190085,High,78.8
,['residential'],19.42495275,72.81134535000001,3.0,0.4724681938739439,High,82.4
,['residential'],19.42311816925721,72.81361394359662,3.0,0.7253645967566833,High,78.6
,['residential'],19.42550603780129,72.81206089346651,5.0,0.5545899863946135,High,74.2
,['residential'],19.425915449999998,72.81109355000001,5.0,0.44232493614228136,High,75.9
['Zero Road'],['tertiary'],19.425448340560116,72.81118468571431,5.0,0.4591676180671371,High,75.6
,['residential'],19.425936315052002,72.81154600226445,5.0,0.49216203306470446,High,75.1
,['residential'],19.425915449999998,72.81109355000001,5.0,0.44232493614228136,High,75.9
['Zero Road'],['tertiary'],19.426432929099676,72.81101437160127,5.0,0.4316092477418181,High,76.0
,['residential'],19.42584604208169,72.81654998809529,8.0,0.8738517260105508,Medium,58.9
,['residential'],19.427335093853845,72.81560726180902,8.0,0.7124331089302813,High,61.3
,['residential'],19.426406934739916,72.81609282025077,8.0,0.8115399683467879,Medium,59.8
,['residential'],19.42904225,72.81033425000001,5.0,0.35611575000159235,High,77.2
,['residential'],19.4288503,72.81016655,5.0,0.3375010500009523,High,77.4
,['residential'],19.4302539,72.80933075,5.0,0.2447272500004658,High,78.8
,['residential'],19.430481224410112,72.80977809764316,5.0,0.2943828383912148,High,78.1
,['residential'],19.43077543810403,72.809244611593,5.0,0.23516588682355172,High,79.0
,['residential'],19.43162271714815,72.813025948181,5.0,0.43215406709237925,High,76.0
,['residential'],19.43308111516244,72.81270824641686,5.0,0.4058587969701631,High,76.4
,['residential'],19.43179929052728,72.81378406589509,5.0,0.35182564861780197,High,77.2
,['residential'],19.42949875,72.81080825000001,5.0,0.4087297500012567,High,76.4
,['residential'],19.42928745,72.81066430000001,5.0,0.3927513000018479,High,76.6
,['residential'],19.43552531457911,72.83459353390285,16.0,1.3056116825659834,Low,24.4
,['living_street'],19.435929642896642,72.83664345078772,78.0,1.5084938405804758,Low,7.4
,['residential'],19.432177290628925,72.8407249872681,20.0,1.5460034225057357,Low,6.8
,['residential'],19.431938093826155,72.84112405774424,20.0,1.5024756119936322,Low,7.5
,['residential'],19.4316557,72.84097355,20.0,1.5205783940802597,Low,7.2
,['residential'],19.431626137227475,72.84139880044727,20.0,1.4736401828288512,Low,7.9
,['residential'],19.431938093826155,72.84112405774424,20.0,1.5024756119936322,Low,7.5
,['residential'],19.432237675840415,72.84142286944049,20.0,1.468412079866969,Low,8.0
,['residential'],19.431567100000002,72.84565705,23.0,1.0027828916481394,Low,15.0
,['residential'],19.43209675,72.84609544999999,23.0,0.9503742248153383,Low,15.7
,['residential'],19.43161215,72.84639759999999,23.0,0.9204782115723992,Low,16.2
,['residential'],19.432029791702753,72.84642600437876,23.0,0.914022636394751,Low,16.3
,['residential'],19.4323239,72.84653235,23.0,0.901183091076361,Low,16.5
,['residential'],19.432029791702753,72.84642600437876,23.0,0.914022636394751,Low,16.3
,['residential'],19.432445948424515,72.84721220272586,23.0,0.8255287426191569,Low,17.6
,['residential'],19.43200997548399,72.84704409357022,23.0,0.8456074086202523,Low,17.3
,['residential'],19.4326596,72.8460348,23.0,0.9563618791522602,Low,15.7
,['residential'],19.43263415,72.84635265,23.0,0.9210368905907843,Low,16.2
,['residential'],19.433122047418944,72.84678213461548,23.0,0.8759671573362673,Low,16.9
,['residential'],19.432445948424512,72.84721220272584,23.0,0.8255287426207372,Low,17.6
,['residential'],19.432889885421744,72.8482553890725,23.0,0.7110292558790098,Low,19.3
,['residential'],19.433088741277235,72.8475553089834,23.0,0.7901262944512799,Low,18.1
,['residential'],19.43439885,72.847268,23.0,0.8459817178217809,Low,17.3
,['residential'],19.43439885,72.847268,23.0,0.8459817178217809,Low,17.3
,['residential'],19.434011504496475,72.8473839488556,23.0,0.8237038682081543,Low,17.6
,['residential'],19.43443798886641,72.84778534614208,23.0,0.7916267450934199,Low,18.1
,['residential'],19.43443798886641,72.84778534614208,23.0,0.7916267450934199,Low,18.1
,['residential'],19.43200997548399,72.84704409357023,23.0,0.845607408618677,Low,17.3
,['residential'],19.433071650000002,72.84907534999999,23.0,0.6219392962916096,Low,20.7
,['residential'],19.43288988542174,72.84825538907252,23.0,0.7110292558774114,Low,19.3
,['residential'],19.433523624179085,72.84861718747159,23.0,0.6791201662399664,Low,19.8
,['residential'],19.433523624179085,72.84861718747159,23.0,0.6791201662399664,Low,19.8
['Palhar Road'],['secondary'],19.431111296036736,72.84929252444533,23.0,0.6121094079623478,Low,20.8
,['residential'],19.43162458017534,72.84856709693815,23.0,0.6810020124787064,Low,19.8
,['residential'],19.43538244499318,72.8513533924248,58.0,0.480237500600714,Low,22.8
['Palhar Road'],['secondary'],19.4310318,72.84931975,23.0,0.6113233138107566,Low,20.8
,['residential'],19.430859152030244,72.85007617480373,23.0,0.5362866960216072,Low,22.0
,['residential'],19.4312766,72.85029625,23.0,0.4995816117866696,Low,22.5
,['residential'],19.430775916719263,72.8510803774883,23.0,0.43516273044362697,Low,23.5
,['residential'],19.430859152030244,72.85007617480373,23.0,0.5362866960216072,Low,22.0
,['residential'],19.428632465775674,72.85259131060442,23.0,0.46755632505378864,Low,23.0
,['residential'],19.4273779,72.8524036,23.0,0.6002581822644101,Low,21.0
,['residential'],19.4273779,72.8524036,23.0,0.6002581822644101,Low,21.0
,['residential'],19.42712274059775,72.85264839304115,23.0,0.6143194085327155,Low,20.8
,['residential'],19.42707728508337,72.85220482731283,23.0,0.6399272471809369,Low,20.4
,['residential'],19.426910206416174,72.84694827191291,23.0,1.0482841527649884,Low,14.3
,['residential'],19.418098534065223,72.82869680553466,17.0,0.18056955484281356,Medium,37.8
,['residential'],19.418195497333393,72.82953046656601,17.0,0.21816921329579997,Medium,37.2
,['residential'],19.418384456059734,72.82896566240169,17.0,0.2164455112463972,Medium,37.3
['Nagindas pada'],['residential'],19.43127380395365,72.82707567307395,137.0,0.7718186749871698,Low,18.4
['Nagindas pada'],['residential'],19.431185824514394,72.82652497752623,137.0,0.7425416252445681,Low,18.9
,['residential'],19.43223432966035,72.82658888005399,137.0,0.655618776034977,Low,20.2
['Central Park Road'],['residential'],19.43110881523477,72.81748743832588,8.0,0.3174617022246333,High,67.2
['Central Park Road'],['residential'],19.4301181341002,72.81710254013053,8.0,0.4088350885333302,High,65.9
,['residential'],19.43134949669908,72.81681913103242,8.0,0.26858927733281324,High,68.0
,['residential'],19.41966515,72.82355974999999,7.0,0.6235746103821435,High,66.1
,['residential'],19.420236695660712,72.82340530976512,7.0,0.676110337050618,High,65.4
,['residential'],19.419922028357853,72.82422713834814,7.0,0.5839329100972678,High,66.7
,['residential'],19.425765876256406,72.82735870358894,137.0,1.039208233855532,Low,14.4
,['residential'],19.42642881646364,72.82699714164511,137.0,1.1166486611276627,Low,13.3
,['residential'],19.426799874066795,72.82735789509833,137.0,1.1533739359268114,Low,12.7
,['residential'],19.43523864860245,72.8234120013845,10.0,0.17722957029940095,High,62.3
,['residential'],19.429516207917324,72.83904901638218,20.0,1.7614485522950638,Low,3.6
,['residential'],19.430799200000003,72.84914325,23.0,0.6370741133795093,Low,20.4
['Palhar Road'],['secondary'],19.430012058254544,72.84785117183205,23.0,0.8003333912965448,Low,18.0
,['residential'],19.429603419469398,72.84959370748597,23.0,0.64064394528244,Low,20.4
,['residential'],19.430799200000003,72.84914325,23.0,0.6370741133795093,Low,20.4
,['residential'],19.42960341946939,72.84959370748595,23.0,0.6406439452842027,Low,20.4
,['residential'],19.42994984666934,72.84888950846339,23.0,0.6948594462551657,Low,19.6
,['residential'],19.42994984666934,72.84888950846337,23.0,0.6948594462566235,Low,19.6
,['residential'],19.43062475,72.85429915,23.0,0.18514082029693454,Low,27.2
,['residential'],19.431058200000003,72.84720285,23.0,0.8403422581307299,Low,17.4
,['residential'],19.430341849612557,72.84711236666456,23.0,0.8678089337593018,Low,17.0
,['residential'],19.43076585671741,72.84646285107115,23.0,0.9271197679480907,Low,16.1
,['residential'],19.431058200000003,72.84720285,23.0,0.8403422581307299,Low,17.4
,['residential'],19.42360875,72.8348542,17.0,1.0490219139203354,Low,24.8
,['residential'],19.423495793135285,72.8342673833091,17.0,0.9984260023494403,Low,25.5
,['residential'],19.42426676928692,72.8347378647732,17.0,1.0981467291322045,Low,24.0
,['residential'],19.424854099999997,72.8346161,17.0,1.143147253041862,Low,23.4
['Palhar Road'],['secondary'],19.424639978496874,72.8340004460637,17.0,1.0856816823409419,Low,24.2
,['residential'],19.42426676928692,72.8347378647732,17.0,1.0981467291322045,Low,24.0
,['residential'],19.4230443,72.83448865,17.0,0.9749875173707696,Low,25.9
,['residential'],19.423299249999996,72.83488679999999,17.0,1.0253315616391154,Low,25.1
,['residential'],19.422743177691103,72.83520576205976,13.0,1.0046922665123459,Medium,39.4
,['residential'],19.4219399,72.8355207,13.0,0.9702423465719865,Medium,39.9
,['residential'],19.42158417287539,72.8360238844193,13.0,0.9899789952285244,Medium,39.7
,['residential' 'living_street'],19.42128081201048,72.83600701927966,13.0,0.9689940181990617,Medium,40.0
,['residential'],19.4229701,72.83384885000001,17.0,0.9238495843235565,Low,26.6
,['residential'],19.4230443,72.83448865,17.0,0.9749875173707696,Low,25.9
,['residential'],19.423495793135285,72.8342673833091,17.0,0.9984260023494403,Low,25.5
,['residential'],19.42596298317331,72.84404016073393,20.0,1.183430023936559,Low,12.2
,['residential'],19.425872070319446,72.84550877287803,23.0,1.1076121343417433,Low,13.4
,['residential'],19.425260134568514,72.84543576954479,23.0,1.0472588350208698,Low,14.3
,['residential'],19.42536044541763,72.84332963017249,20.0,1.1652155059117804,Low,12.5
,['tertiary'],19.42572625,72.8423324,20.0,1.2611362910601256,Low,11.1
,['residential'],19.42536044541763,72.84332963017249,20.0,1.1652155059117804,Low,12.5
,['tertiary'],19.424445749639684,72.84333438292225,13.0,1.0808069079519964,Medium,38.3
,['residential'],19.428230440639002,72.83667206193566,20.0,1.581447075121266,Low,6.3
,['residential'],19.42569402670041,72.83491203423293,137.0,1.2388458956276682,Low,11.4
,['residential'],19.4254316,72.83646809999999,20.0,1.3191907580754219,Low,10.2
['Palhar Road'],['secondary'],19.42558327796471,72.83689574394867,20.0,1.3629729323469297,Low,9.6
,['residential'],19.425671613659176,72.83582385816295,20.0,1.2952334730691317,Low,10.6
,['residential'],19.421183550000002,72.83725584999999,13.0,1.0803251485126482,Medium,38.3
,['residential'],19.42109035,72.83701819999999,13.0,1.0523312291301496,Medium,38.7
,['residential'],19.421327650000002,72.8369378,13.0,1.0583293392976025,Medium,38.6
,['residential'],19.420496489847814,72.83693815038475,13.0,1.0126328424167705,Medium,39.3
,['residential'],19.42089165,72.83845880000001,13.0,1.1832675577778324,Medium,36.8
,['residential'],19.42077485,72.83790880000001,13.0,1.1227007992464302,Medium,37.7
,['residential'],19.420989050000003,72.8380947,13.0,1.1518055622093497,Medium,37.2
,['residential'],19.417413148353138,72.8319998922841,17.0,0.37189787446089684,Medium,34.9
,['residential'],19.416187700000002,72.8396516,13.0,1.037512810564612,Medium,38.9
,['residential'],19.41631771800603,72.83662939321107,13.0,0.8617087913300377,Medium,41.6
,['residential'],19.416255412751767,72.83786690021475,13.0,0.9983625037052496,Medium,39.5
,['residential'],19.416806654623784,72.83747002006724,13.0,0.9584041292703459,Medium,40.1
,['residential'],19.41973045,72.8375686,13.0,1.0410854367369367,Medium,38.9
,['residential'],19.420286494317924,72.83783670933828,13.0,1.0924113279466685,Medium,38.1
,['residential'],19.41906448291616,72.83821743182759,13.0,1.0851323116707288,Medium,38.2
,['residential'],19.420999549999998,72.83913675,13.0,1.2016267101477653,Medium,36.5
,['residential'],19.42089165,72.83845880000001,13.0,1.1832675577778324,Medium,36.8
,['residential'],19.4206175,72.83888780000001,13.0,1.2102777434828385,Medium,36.3
,['residential'],19.4168232,72.84072225,13.0,0.9186194760110082,Medium,40.7
,['residential'],19.41621719629586,72.84080755739795,13.0,0.9091674062731242,Medium,40.9
,['residential'],19.417168599480707,72.84028072230085,13.0,0.9696823712933484,Medium,40.0
,['residential'],19.4167713,72.84106890000001,13.0,0.8799676602772283,Medium,41.3
,['residential'],19.422021398604645,72.84934997923457,11.0,0.6117762213536123,Medium,52.3
,['tertiary'],19.40582913336244,72.8302346709655,8.0,0.24642054368318433,High,68.3
,['tertiary'],19.404306965949353,72.83181566390574,3.0,0.021261924515708942,High,89.2
,['tertiary'],19.404406164002324,72.83164220065514,3.0,0.02823716499909996,High,89.1
,['residential'],19.404445078124354,72.83141917725196,3.0,0.04426906416509727,High,88.8
,['residential'],19.42297265,72.84169295000001,13.0,1.0813372887434658,Medium,38.3
,['residential'],19.422766088200987,72.84205606073021,13.0,1.0359961213162483,Medium,39.0
,['residential'],19.42265837249413,72.84125730581002,13.0,1.0960145857727073,Medium,38.1
,['tertiary'],19.4223,72.8407311,13.0,1.1190839466657074,Medium,37.7
,['tertiary'],19.422521255603282,72.84067659000122,13.0,1.1382404038462035,Medium,37.4
,['residential'],19.422658372494126,72.84125730581,13.0,1.096014585773698,Medium,38.1
,['residential'],19.422058589357807,72.84147001017814,13.0,1.0368179358530014,Medium,38.9
,['tertiary'],19.4218541,72.840829,13.0,1.0823552326748558,Medium,38.3
,['tertiary'],19.42172764851929,72.84083921043378,13.0,1.0737879984652843,Medium,38.4
,['residential'],19.422058589357807,72.84147001017814,13.0,1.0368179358530014,Medium,38.9
,['residential'],19.421666600000002,72.84121705000001,13.0,1.0349298078420992,Medium,39.0
,['residential'],19.421199874045104,72.84151641807685,13.0,0.9789449894047584,Medium,39.8
,['residential'],19.42177600585283,72.8418280002413,13.0,0.9862231094965884,Medium,39.7
,['residential'],19.421666600000002,72.84121705000001,13.0,1.0349298078420992,Medium,39.0
,['tertiary'],19.421377405240605,72.84087491513753,13.0,1.04997213050752,Medium,38.8
,['tertiary'],19.42172764851929,72.84083921043378,13.0,1.0737879984652843,Medium,38.4
,['residential'],19.42043128992612,72.85112503331294,11.0,0.49433933309758205,Medium,54.1
,['residential'],19.418589775233848,72.84751083848776,11.0,0.2824154923579454,Medium,57.3
,['residential'],19.419016198093516,72.84766791929842,11.0,0.31352927132446357,Medium,56.8
,['residential'],19.419001961170373,72.8465332790226,11.0,0.38772138389702065,Medium,55.7
,['residential'],19.419016198093516,72.84766791929842,11.0,0.31352927132446357,Medium,56.8
,['tertiary'],19.419273349999997,72.84565455,11.0,0.4801985755368685,Medium,54.3
,['tertiary'],19.41823669482471,72.84585341523555,11.0,0.3970694239123199,Medium,55.5
,['residential'],19.419001961170366,72.84653327902261,11.0,0.38772138389534994,Medium,55.7
,['residential'],19.42283485,72.84965355,11.0,0.7046117303472537,Medium,50.9
,['residential'],19.42311325,72.84714965,11.0,0.7597431692994349,Medium,50.1
,['residential'],19.422788630645037,72.84586378867866,11.0,0.77752617437822,Medium,49.8
,['residential'],19.423599618531707,72.84764774132634,11.0,0.7997271285851335,Medium,49.5
,['residential'],19.42411355,72.84854390000001,11.0,0.8441880577396964,Medium,48.8
,['residential'],19.42384395,72.8487418,11.0,0.8132685612819786,Medium,49.3
,['residential'],19.424214989422165,72.84919268222966,11.0,0.8542660700432191,Medium,48.7
,['residential'],19.424499848526455,72.84890120766917,11.0,0.8856547876547624,Medium,48.2
,['residential'],19.42384395,72.8487418,11.0,0.8132685612819786,Medium,49.3
,['tertiary'],19.4235422,72.84385094999999,13.0,0.9659346868047287,Medium,40.0
,['residential'],19.42373084547016,72.844618482353,13.0,0.9360108635468654,Medium,40.5
,['tertiary'],19.42327456371661,72.8444558210686,13.0,0.9030396294019214,Medium,41.0
,['residential'],19.42411355,72.84854390000001,11.0,0.8441880577396964,Medium,48.8
,['residential'],19.42424498806126,72.84750896875165,11.0,0.8729811596109718,Medium,48.4
,['residential'],19.42359961853171,72.84764774132636,11.0,0.7997271285852264,Medium,49.5
,['residential'],19.424585507751722,72.8492463066004,11.0,0.8955477527600705,Medium,48.1
,['residential'],19.424142942681602,72.85175154323767,11.0,0.8997038313997006,Medium,48.0
,['residential'],19.42421498942216,72.84919268222966,11.0,0.8542660700428248,Medium,48.7
,['residential'],19.425680197318744,72.84832267899974,23.0,1.019331383327983,Low,14.7
,['residential'],19.42498477080892,72.84897792822987,11.0,0.9394244714151765,Medium,47.4
,['residential'],19.424817714168473,72.84804479834011,11.0,0.9268699233927525,Medium,47.6
,['residential'],19.422653994173704,72.84251867757726,13.0,0.9898260074855599,Medium,39.7
,['residential'],19.422766088200987,72.84205606073021,13.0,1.0359961213162483,Medium,39.0
,['residential'],19.423315212699325,72.84294619634508,13.0,1.0095114638910225,Medium,39.4
,['residential'],19.429277206694767,72.8446928060953,20.0,1.158874643827238,Low,12.6
,['residential'],19.430367934268183,72.84485706165405,20.0,1.1106010406036646,Low,13.3
,['residential'],19.429948731855426,72.84369053496178,20.0,1.2470057791434463,Low,11.3
,['residential'],19.43026715,72.8431879,20.0,1.294536979679194,Low,10.6
,['residential'],19.430842455573,72.84417491541919,20.0,1.1758782400999555,Low,12.4
,['residential'],19.43047838958267,72.84286388025052,20.0,1.3259110508728833,Low,10.1
,['residential'],19.433655,72.84727584999999,23.0,0.8284171935166104,Low,17.6
,['residential'],19.433512450000002,72.84732105,23.0,0.8211466862766147,Low,17.7
,['residential'],19.43372075,72.84757475,23.0,0.796863588401978,Low,18.0
,['residential'],19.43372075,72.84757475,23.0,0.796863588401978,Low,18.0
,['residential'],19.43263415,72.84635265,23.0,0.9210368905907843,Low,16.2
,['residential'],19.4323239,72.84653235,23.0,0.901183091076361,Low,16.5
,['residential'],19.432388,72.84620345,23.0,0.9375611195680315,Low,15.9
,['residential'],19.43209675,72.84609544999999,23.0,0.9503742248153383,Low,15.7
,['residential'],19.4323939,72.84589885,23.0,0.9713606517058505,Low,15.4
,['residential'],19.432388,72.84620345,23.0,0.9375611195680315,Low,15.9
,['residential'],19.43161215,72.84639759999999,23.0,0.9204782115723992,Low,16.2
,['residential'],19.427099849999998,72.85186490000001,23.0,0.6552287840595536,Low,20.2
,['residential'],19.42707728508337,72.85220482731283,23.0,0.6399272471809369,Low,20.4
,['residential'],19.426777262005242,72.85246548767084,23.0,0.6575976457847816,Low,20.1
,['residential'],19.424984770808916,72.84897792822987,11.0,0.9394244714147821,Medium,47.4
,['residential'],19.424585507751722,72.8492463066004,11.0,0.8955477527600705,Medium,48.1
,['residential'],19.42449984852645,72.84890120766916,11.0,0.8856547876543861,Medium,48.2
,['residential'],19.424817714168476,72.84804479834014,11.0,0.9268699233927864,Medium,47.6
,['residential'],19.42307635,72.8388706,13.0,1.338555726452254,Medium,34.4
,['residential'],19.423665812367638,72.83913829227335,13.0,1.3510509442314482,Medium,34.2
,['residential'],19.42271916297343,72.83899706270395,13.0,1.3054741672331651,Medium,34.9
,['residential'],19.424300549999998,72.84562145000001,11.0,0.9410696997363673,Medium,47.4
,['residential'],19.42400205,72.84549565,11.0,0.9165890958223954,Medium,47.8
,['residential'],19.424144641215356,72.84631941812016,11.0,0.8966861642065548,Medium,48.0
,['residential'],19.42590885,72.84613135000001,23.0,1.0893228710615621,Low,13.7
,['residential'],19.425908149999998,72.84660495,23.0,1.0750971498652695,Low,13.9
,['residential'],19.42533141260266,72.84620730679704,23.0,1.025608875637891,Low,14.6
,['residential'],19.421386568518976,72.83426647961755,17.0,0.8251158894691615,Low,28.1
,['residential'],19.42198600356076,72.83480400694842,17.0,0.9141431905812344,Low,26.8
,['residential'],19.42228296006499,72.83380890940255,17.0,0.8617266562130196,Low,27.6
,['residential'],19.41797375,72.8384308,13.0,1.0803287946972193,Medium,38.3
,['residential'],19.419064482916156,72.83821743182759,13.0,1.0851323116706169,Medium,38.2
,['residential'],19.418481636715736,72.83873968554352,13.0,1.1250834045579805,Medium,37.6
,['residential'],19.433975599999997,72.8504171,23.0,0.49683768347235824,Low,22.5
,['residential'],19.433784214821856,72.84969738245849,23.0,0.5678269443231863,Low,21.5
,['residential'],19.43418831370952,72.85000109736127,23.0,0.5481051243311014,Low,21.8
,['residential'],19.4343806,72.8496483,23.0,0.5921048474786581,Low,21.1
,['residential'],19.434590713449793,72.8502591029723,23.0,0.5378725421124196,Low,21.9
,['residential'],19.43418831370952,72.85000109736127,23.0,0.5481051243311014,Low,21.8
,['residential'],19.414697280353277,72.84152972348839,8.0,0.8527683138313087,Medium,59.2
,['residential'],19.410809466862613,72.84764054254444,32.0,0.5056332790362162,Low,22.4
,['residential'],19.412549139463007,72.8479175946678,32.0,0.39786648455201584,Low,24.0
,['residential'],19.411289368808273,72.84850999540275,32.0,0.39569553061637025,Low,24.1
,['residential'],19.40668716754053,72.84843799437186,32.0,0.34882672931225855,Low,24.8
,['residential'],19.40313915,72.84637665,3.0,0.45130876470956194,High,82.7
['Vasai Road'],['primary'],19.401826695080942,72.84481430644205,11.0,0.5667203438013424,Medium,53.0
['Vasant Nagari Evershine City Road'],['tertiary'],19.40037615,72.8429587,11.0,0.7602930628289181,Medium,50.1
['Vasai Road'],['primary'],19.399988044012094,72.84189576780201,11.0,0.8803721813554647,Medium,48.3
['Evershine City Road'],['primary'],19.39968735,72.84077675,11.0,1.007000892838146,Medium,46.4
['Vasai Road'],['primary'],19.399534651719314,72.8404670622408,11.0,1.0429571399607669,Medium,45.9
['Vasant Nagari Road'],['secondary'],19.397640350000003,72.83546745000001,11.0,0.621257814172213,Medium,52.2
['Vasai Road'],['primary'],19.395835172986754,72.8327572400833,3.0,0.3165000744153616,High,84.8
,['residential'],19.402114765423462,72.83334810065361,3.0,0.24162513640528888,High,85.9
['Vasant Nagari Road'],['primary'],19.402853794670477,72.83324317063274,3.0,0.186126408343223,High,86.7
,['tertiary'],19.403916709556064,72.83226130228611,3.0,0.032881947101813344,High,89.0
,['tertiary'],19.403453248796815,72.83277329218757,3.0,0.10577769582848104,High,87.9
,['residential'],19.40387701622928,72.83316274951628,3.0,0.13287018425111544,High,87.5
,['residential'],19.40387701622928,72.83316274951628,3.0,0.13287018425111544,High,87.5
,['residential'],19.413184100000002,72.83450445,8.0,0.5970244207298857,High,63.0
,['residential'],19.413184100000002,72.83450445,8.0,0.5970244207298857,High,63.0
,['residential'],19.412681704315936,72.83365120855606,8.0,0.48712407551962306,High,64.7
,['residential'],19.412676059635814,72.83441365885224,8.0,0.5602455569816098,High,63.6
,['residential'],19.41186091011802,72.83496930140633,8.0,0.5789095324460632,High,63.3
,['residential'],19.42509205,72.8353272,20.0,1.2106770919099796,Low,11.8
['Palhar Road'],['secondary'],19.42493308538292,72.83498480965011,17.0,1.173917156547805,Low,22.9
,['residential'],19.425435999999998,72.83525935,20.0,1.2370283885579005,Low,11.4
,['residential'],19.425671613659183,72.83582385816297,20.0,1.295233473070713,Low,10.6
,['residential'],19.425694026700405,72.83491203423293,137.0,1.2388458956273385,Low,11.4
,['residential'],19.417851886796978,72.83148018958254,17.0,0.3402276690008787,Medium,35.4
,['residential'],19.41804655,72.8310374,17.0,0.31150251220239167,Medium,35.8
,['residential'],19.417851886796978,72.83148018958254,17.0,0.3402276690008787,Medium,35.4
,['residential'],19.417456654238933,72.8311863551404,17.0,0.2905603180405471,Medium,36.1
,['residential'],19.41804655,72.8310374,17.0,0.31150251220239167,Medium,35.8
,['residential'],19.417113749999995,72.83128205,17.0,0.2857206781409768,Medium,36.2
,['residential'],19.417094974383172,72.8313483066695,17.0,0.29205022169495254,Medium,36.1
,['residential'],19.41711532256187,72.83100202840413,17.0,0.2565369160675514,Medium,36.7
,['residential'],19.417113749999995,72.83128205,17.0,0.2857206781409768,Medium,36.2
,['residential'],19.417413148353138,72.8319998922841,17.0,0.37189787446089684,Medium,34.9
,['residential'],19.417456654238933,72.8311863551404,17.0,0.2905603180405471,Medium,36.1
,['residential'],19.42800045,72.8480611,23.0,0.8780856404535654,Low,16.8
,['residential'],19.42777625,72.84822575000001,23.0,0.8769992770297588,Low,16.8
,['residential'],19.428195710978514,72.84813887405737,23.0,0.8590820399095237,Low,17.1
,['residential'],19.428195710978514,72.84813887405738,23.0,0.8590820399081914,Low,17.1
,['residential'],19.42800045,72.8480611,23.0,0.8780856404535654,Low,16.8
,['residential'],19.427613100000002,72.8483171,23.0,0.879425229317243,Low,16.8
,['residential'],19.427670499999998,72.84840750000001,23.0,0.8675715367686229,Low,17.0
,['residential'],19.42777625,72.84822575000001,23.0,0.8769992770297588,Low,16.8
,['residential'],19.427495999999998,72.84813270000001,23.0,0.9036082546489969,Low,16.4
,['residential'],19.427613100000002,72.8483171,23.0,0.879425229317243,Low,16.8
,['residential'],19.4275269,72.84836505,23.0,0.8809295068063445,Low,16.8
,['residential'],19.4259074,72.8472394,23.0,1.0598543025927805,Low,14.1
,['residential'],19.424658810552046,72.84653753091234,11.0,0.9434555156725275,Medium,47.3
,['residential'],19.424730414217965,72.84608818169283,11.0,0.9665411816772806,Medium,47.0
,['residential'],19.42533141260266,72.84620730679704,23.0,1.025608875637891,Low,14.6
,['residential'],19.417581441494317,72.84743884707427,11.0,0.20877515860691648,Medium,58.4
,['residential'],19.417526405250992,72.84875080732537,11.0,0.11472795157870332,Medium,59.8
,['residential'],19.418589775233844,72.84751083848776,11.0,0.2824154923576248,Medium,57.3
,['tertiary'],19.419273349999997,72.84565455,11.0,0.4801985755368685,Medium,54.3
,['tertiary'],19.419842250000002,72.84551145,11.0,0.534021748516874,Medium,53.5
,['residential'],19.418770922049422,72.84534613572544,11.0,0.47557510884241977,Medium,54.4
,['residential'],19.421776005852834,72.8418280002413,13.0,0.9862231094968216,Medium,39.7
,['residential'],19.428525573936575,72.84621400065085,23.0,1.0302241434779411,Low,14.5
,['residential'],19.4284274,72.84707309999999,23.0,0.9490412088905226,Low,15.8
,['residential'],19.429011199999998,72.84669265,23.0,0.9600228209473036,Low,15.6
