date,precipitation_mm,rain_mm,latitude,longitude,elevation_m,building_count,drainage_dist_km,flood_risk,flood_risk_score,is_known_flood_event
2020-04-06,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-04-07,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-04-08,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-04-09,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-04-10,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-04-11,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-04-12,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-04-13,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-04-14,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-04-15,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-04-16,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-04-17,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-04-18,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-04-19,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-04-20,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-04-21,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-04-22,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-04-23,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-04-24,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-04-25,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-04-26,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-04-27,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-04-28,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-04-29,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-04-30,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-05-01,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-05-02,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-05-03,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-05-04,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-05-05,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-05-06,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-05-07,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-05-08,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-05-09,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-05-10,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-05-11,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-05-12,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-05-13,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-05-14,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-05-15,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-05-16,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-05-17,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-05-18,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-05-19,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-05-20,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-05-21,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-05-22,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-05-23,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-05-24,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-05-25,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-05-26,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-05-27,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-05-28,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-05-29,0.1,0.1,19.45,72.81,8.0,284,0.30120308497874304,Low,27.8,False
2020-05-30,0.9,0.9,19.45,72.81,8.0,284,0.30120308497874304,Low,28.2,False
2020-05-31,0.4,0.4,19.45,72.81,8.0,284,0.30120308497874304,Low,27.9,False
2020-06-01,3.2,3.2,19.45,72.81,8.0,284,0.30120308497874304,Low,29.3,False
2020-06-02,11.8,11.8,19.45,72.81,8.0,284,0.30120308497874304,Medium,33.6,False
2020-06-03,141.3,141.3,19.45,72.81,8.0,284,0.30120308497874304,High,87.7,False
2020-06-04,8.9,8.9,19.45,72.81,8.0,284,0.30120308497874304,Medium,32.2,False
2020-06-05,6.9,6.9,19.45,72.81,8.0,284,0.30120308497874304,Medium,31.2,False
2020-06-06,7.9,7.9,19.45,72.81,8.0,284,0.30120308497874304,Medium,31.7,False
2020-06-07,4.5,4.5,19.45,72.81,8.0,284,0.30120308497874304,Low,30.0,False
2020-06-08,13.0,13.0,19.45,72.81,8.0,284,0.30120308497874304,Medium,34.2,False
2020-06-09,4.6,4.6,19.45,72.81,8.0,284,0.30120308497874304,Medium,30.0,False
2020-06-10,9.5,9.5,19.45,72.81,8.0,284,0.30120308497874304,Medium,32.5,False
2020-06-11,7.7,7.7,19.45,72.81,8.0,284,0.30120308497874304,Medium,31.6,False
2020-06-12,8.1,8.1,19.45,72.81,8.0,284,0.30120308497874304,Medium,31.8,False
2020-06-13,12.7,12.7,19.45,72.81,8.0,284,0.30120308497874304,Medium,34.1,False
2020-06-14,4.7,4.7,19.45,72.81,8.0,284,0.30120308497874304,Medium,30.1,False
2020-06-15,9.4,9.4,19.45,72.81,8.0,284,0.30120308497874304,Medium,32.4,False
2020-06-16,16.4,16.4,19.45,72.81,8.0,284,0.30120308497874304,Medium,35.9,False
2020-06-17,5.2,5.2,19.45,72.81,8.0,284,0.30120308497874304,Medium,30.3,False
2020-06-18,20.8,20.8,19.45,72.81,8.0,284,0.30120308497874304,Medium,38.1,False
2020-06-19,4.7,4.7,19.45,72.81,8.0,284,0.30120308497874304,Medium,30.1,False
2020-06-20,4.5,4.5,19.45,72.81,8.0,284,0.30120308497874304,Low,30.0,False
2020-06-21,6.7,6.7,19.45,72.81,8.0,284,0.30120308497874304,Medium,31.1,False
2020-06-22,5.6,5.6,19.45,72.81,8.0,284,0.30120308497874304,Medium,30.5,False
2020-06-23,6.0,6.0,19.45,72.81,8.0,284,0.30120308497874304,Medium,30.7,False
2020-06-24,4.3,4.3,19.45,72.81,8.0,284,0.30120308497874304,Low,29.9,False
2020-06-25,1.4,1.4,19.45,72.81,8.0,284,0.30120308497874304,Low,28.4,False
2020-06-26,5.3,5.3,19.45,72.81,8.0,284,0.30120308497874304,Medium,30.4,False
2020-06-27,3.5,3.5,19.45,72.81,8.0,284,0.30120308497874304,Low,29.5,False
2020-06-28,10.3,10.3,19.45,72.81,8.0,284,0.30120308497874304,Medium,32.9,False
2020-06-29,21.9,21.9,19.45,72.81,8.0,284,0.30120308497874304,Medium,38.7,False
2020-06-30,12.9,12.9,19.45,72.81,8.0,284,0.30120308497874304,Medium,34.2,False
2020-07-01,7.8,7.8,19.45,72.81,8.0,284,0.30120308497874304,Medium,31.6,False
2020-07-02,12.4,12.4,19.45,72.81,8.0,284,0.30120308497874304,Medium,33.9,False
2020-07-03,30.8,30.8,19.45,72.81,8.0,284,0.30120308497874304,Medium,43.1,False
2020-07-04,190.6,190.6,19.45,72.81,8.0,284,0.30120308497874304,High,87.7,False
2020-07-05,55.1,55.1,19.45,72.81,8.0,284,0.30120308497874304,Medium,55.3,False
2020-07-06,27.7,27.7,19.45,72.81,8.0,284,0.30120308497874304,Medium,41.6,False
2020-07-07,27.2,27.2,19.45,72.81,8.0,284,0.30120308497874304,Medium,41.3,False
2020-07-08,19.6,19.6,19.45,72.81,8.0,284,0.30120308497874304,Medium,37.5,False
2020-07-09,9.8,9.8,19.45,72.81,8.0,284,0.30120308497874304,Medium,32.6,False
2020-07-10,9.6,9.6,19.45,72.81,8.0,284,0.30120308497874304,Medium,32.5,False
2020-07-11,10.5,10.5,19.45,72.81,8.0,284,0.30120308497874304,Medium,33.0,False
2020-07-12,12.8,12.8,19.45,72.81,8.0,284,0.30120308497874304,Medium,34.1,False
2020-07-13,30.9,30.9,19.45,72.81,8.0,284,0.30120308497874304,Medium,43.2,False
2020-07-14,27.2,27.2,19.45,72.81,8.0,284,0.30120308497874304,Medium,41.3,False
2020-07-15,35.7,35.7,19.45,72.81,8.0,284,0.30120308497874304,Medium,45.6,False
2020-07-16,44.0,44.0,19.45,72.81,8.0,284,0.30120308497874304,Medium,49.7,False
2020-07-17,24.3,24.3,19.45,72.81,8.0,284,0.30120308497874304,Medium,39.9,False
2020-07-18,10.8,10.8,19.45,72.81,8.0,284,0.30120308497874304,Medium,33.1,False
2020-07-19,5.5,5.5,19.45,72.81,8.0,284,0.30120308497874304,Medium,30.5,False
2020-07-20,5.9,5.9,19.45,72.81,8.0,284,0.30120308497874304,Medium,30.7,False
2020-07-21,4.1,4.1,19.45,72.81,8.0,284,0.30120308497874304,Low,29.8,False
2020-07-22,1.4,1.4,19.45,72.81,8.0,284,0.30120308497874304,Low,28.4,False
2020-07-23,6.1,6.1,19.45,72.81,8.0,284,0.30120308497874304,Medium,30.8,False
2020-07-24,14.6,14.6,19.45,72.81,8.0,284,0.30120308497874304,Medium,35.0,False
2020-07-25,10.6,10.6,19.45,72.81,8.0,284,0.30120308497874304,Medium,33.0,False
2020-07-26,6.8,6.8,19.45,72.81,8.0,284,0.30120308497874304,Medium,31.1,False
2020-07-27,12.6,12.6,19.45,72.81,8.0,284,0.30120308497874304,Medium,34.0,False
2020-07-28,4.9,4.9,19.45,72.81,8.0,284,0.30120308497874304,Medium,30.2,False
2020-07-29,18.2,18.2,19.45,72.81,8.0,284,0.30120308497874304,Medium,36.8,False
2020-07-30,31.3,31.3,19.45,72.81,8.0,284,0.30120308497874304,Medium,43.4,False
2020-07-31,14.5,14.5,19.45,72.81,8.0,284,0.30120308497874304,Medium,35.0,False
2020-08-01,3.1,3.1,19.45,72.81,8.0,284,0.30120308497874304,Low,29.3,False
2020-08-02,0.7,0.7,19.45,72.81,8.0,284,0.30120308497874304,Low,28.1,False
2020-08-03,18.3,18.3,19.45,72.81,8.0,284,0.30120308497874304,Medium,36.9,False
2020-08-04,219.2,219.2,19.45,72.81,8.0,284,0.30120308497874304,High,87.7,False
2020-08-05,385.8,385.8,19.45,72.81,8.0,284,0.30120308497874304,High,87.7,False
2020-08-06,134.5,134.5,19.45,72.81,8.0,284,0.30120308497874304,High,87.7,False
2020-08-07,12.0,12.0,19.45,72.81,8.0,284,0.30120308497874304,Medium,33.7,False
2020-08-08,8.6,8.6,19.45,72.81,8.0,284,0.30120308497874304,Medium,32.0,False
2020-08-09,3.5,3.5,19.45,72.81,8.0,284,0.30120308497874304,Low,29.5,False
2020-08-10,12.2,12.2,19.45,72.81,8.0,284,0.30120308497874304,Medium,33.8,False
2020-08-11,25.0,25.0,19.45,72.81,8.0,284,0.30120308497874304,Medium,40.2,False
2020-08-12,40.2,40.2,19.45,72.81,8.0,284,0.30120308497874304,Medium,47.8,False
2020-08-13,17.2,17.2,19.45,72.81,8.0,284,0.30120308497874304,Medium,36.3,False
2020-08-14,46.0,46.0,19.45,72.81,8.0,284,0.30120308497874304,Medium,50.7,False
2020-08-15,25.1,25.1,19.45,72.81,8.0,284,0.30120308497874304,Medium,40.3,False
2020-08-16,24.1,24.1,19.45,72.81,8.0,284,0.30120308497874304,Medium,39.8,False
2020-08-17,30.5,30.5,19.45,72.81,8.0,284,0.30120308497874304,Medium,43.0,False
2020-08-18,14.3,14.3,19.45,72.81,8.0,284,0.30120308497874304,Medium,34.9,False
2020-08-19,9.7,9.7,19.45,72.81,8.0,284,0.30120308497874304,Medium,32.6,False
2020-08-20,21.9,21.9,19.45,72.81,8.0,284,0.30120308497874304,Medium,38.7,False
2020-08-21,32.0,32.0,19.45,72.81,8.0,284,0.30120308497874304,Medium,43.7,False
2020-08-22,17.7,17.7,19.45,72.81,8.0,284,0.30120308497874304,Medium,36.6,False
2020-08-23,6.4,6.4,19.45,72.81,8.0,284,0.30120308497874304,Medium,30.9,False
2020-08-24,5.9,5.9,19.45,72.81,8.0,284,0.30120308497874304,Medium,30.7,False
2020-08-25,2.8,2.8,19.45,72.81,8.0,284,0.30120308497874304,Low,29.1,False
2020-08-26,3.5,3.5,19.45,72.81,8.0,284,0.30120308497874304,Low,29.5,False
2020-08-27,7.2,7.2,19.45,72.81,8.0,284,0.30120308497874304,Medium,31.3,False
2020-08-28,22.9,22.9,19.45,72.81,8.0,284,0.30120308497874304,Medium,39.2,False
2020-08-29,33.2,33.2,19.45,72.81,8.0,284,0.30120308497874304,Medium,44.3,False
2020-08-30,20.9,20.9,19.45,72.81,8.0,284,0.30120308497874304,Medium,38.2,False
2020-08-31,15.7,15.7,19.45,72.81,8.0,284,0.30120308497874304,Medium,35.6,False
2020-09-01,3.8,3.8,19.45,72.81,8.0,284,0.30120308497874304,Low,29.6,False
2020-09-02,1.7,1.7,19.45,72.81,8.0,284,0.30120308497874304,Low,28.6,False
2020-09-03,0.1,0.1,19.45,72.81,8.0,284,0.30120308497874304,Low,27.8,False
2020-09-04,16.7,16.7,19.45,72.81,8.0,284,0.30120308497874304,Medium,36.1,False
2020-09-05,8.4,8.4,19.45,72.81,8.0,284,0.30120308497874304,Medium,31.9,False
2020-09-06,4.5,4.5,19.45,72.81,8.0,284,0.30120308497874304,Low,30.0,False
2020-09-07,3.9,3.9,19.45,72.81,8.0,284,0.30120308497874304,Low,29.7,False
2020-09-08,3.8,3.8,19.45,72.81,8.0,284,0.30120308497874304,Low,29.6,False
2020-09-09,5.5,5.5,19.45,72.81,8.0,284,0.30120308497874304,Medium,30.5,False
2020-09-10,6.6,6.6,19.45,72.81,8.0,284,0.30120308497874304,Medium,31.0,False
2020-09-11,22.3,22.3,19.45,72.81,8.0,284,0.30120308497874304,Medium,38.9,False
2020-09-12,11.0,11.0,19.45,72.81,8.0,284,0.30120308497874304,Medium,33.2,False
2020-09-13,5.9,5.9,19.45,72.81,8.0,284,0.30120308497874304,Medium,30.7,False
2020-09-14,7.9,7.9,19.45,72.81,8.0,284,0.30120308497874304,Medium,31.7,False
2020-09-15,21.1,21.1,19.45,72.81,8.0,284,0.30120308497874304,Medium,38.3,False
2020-09-16,7.6,7.6,19.45,72.81,8.0,284,0.30120308497874304,Medium,31.5,False
2020-09-17,11.5,11.5,19.45,72.81,8.0,284,0.30120308497874304,Medium,33.5,False
2020-09-18,14.4,14.4,19.45,72.81,8.0,284,0.30120308497874304,Medium,34.9,False
2020-09-19,3.3,3.3,19.45,72.81,8.0,284,0.30120308497874304,Low,29.4,False
2020-09-20,3.5,3.5,19.45,72.81,8.0,284,0.30120308497874304,Low,29.5,False
2020-09-21,10.0,10.0,19.45,72.81,8.0,284,0.30120308497874304,Medium,32.7,False
2020-09-22,28.4,28.4,19.45,72.81,8.0,284,0.30120308497874304,Medium,41.9,False
2020-09-23,113.8,113.8,19.45,72.81,8.0,284,0.30120308497874304,High,84.6,False
2020-09-24,10.4,10.4,19.45,72.81,8.0,284,0.30120308497874304,Medium,32.9,False
2020-09-25,8.0,8.0,19.45,72.81,8.0,284,0.30120308497874304,Medium,31.7,False
2020-09-26,0.9,0.9,19.45,72.81,8.0,284,0.30120308497874304,Low,28.2,False
2020-09-27,0.5,0.5,19.45,72.81,8.0,284,0.30120308497874304,Low,28.0,False
2020-09-28,1.8,1.8,19.45,72.81,8.0,284,0.30120308497874304,Low,28.6,False
2020-09-29,0.3,0.3,19.45,72.81,8.0,284,0.30120308497874304,Low,27.9,False
2020-09-30,1.2,1.2,19.45,72.81,8.0,284,0.30120308497874304,Low,28.3,False
2020-10-01,1.2,1.2,19.45,72.81,8.0,284,0.30120308497874304,Low,28.3,False
2020-10-02,1.8,1.8,19.45,72.81,8.0,284,0.30120308497874304,Low,28.6,False
2020-10-03,1.0,1.0,19.45,72.81,8.0,284,0.30120308497874304,Low,28.2,False
2020-10-04,5.4,5.4,19.45,72.81,8.0,284,0.30120308497874304,Medium,30.4,False
2020-10-05,0.7,0.7,19.45,72.81,8.0,284,0.30120308497874304,Low,28.1,False
2020-10-06,0.8,0.8,19.45,72.81,8.0,284,0.30120308497874304,Low,28.1,False
2020-10-07,0.5,0.5,19.45,72.81,8.0,284,0.30120308497874304,Low,28.0,False
2020-10-08,0.4,0.4,19.45,72.81,8.0,284,0.30120308497874304,Low,27.9,False
2020-10-09,0.2,0.2,19.45,72.81,8.0,284,0.30120308497874304,Low,27.8,False
2020-10-10,6.6,6.6,19.45,72.81,8.0,284,0.30120308497874304,Medium,31.0,False
2020-10-11,1.1,1.1,19.45,72.81,8.0,284,0.30120308497874304,Low,28.3,False
2020-10-12,1.0,1.0,19.45,72.81,8.0,284,0.30120308497874304,Low,28.2,False
2020-10-13,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-10-14,2.0,2.0,19.45,72.81,8.0,284,0.30120308497874304,Low,28.7,False
2020-10-15,10.7,10.7,19.45,72.81,8.0,284,0.30120308497874304,Medium,33.1,False
2020-10-16,1.1,1.1,19.45,72.81,8.0,284,0.30120308497874304,Low,28.3,False
2020-10-17,1.2,1.2,19.45,72.81,8.0,284,0.30120308497874304,Low,28.3,False
2020-10-18,0.7,0.7,19.45,72.81,8.0,284,0.30120308497874304,Low,28.1,False
2020-10-19,2.5,2.5,19.45,72.81,8.0,284,0.30120308497874304,Low,29.0,False
2020-10-20,2.8,2.8,19.45,72.81,8.0,284,0.30120308497874304,Low,29.1,False
2020-10-21,4.2,4.2,19.45,72.81,8.0,284,0.30120308497874304,Low,29.8,False
2020-10-22,8.5,8.5,19.45,72.81,8.0,284,0.30120308497874304,Medium,32.0,False
2020-10-23,1.5,1.5,19.45,72.81,8.0,284,0.30120308497874304,Low,28.5,False
2020-10-24,0.7,0.7,19.45,72.81,8.0,284,0.30120308497874304,Low,28.1,False
2020-10-25,2.7,2.7,19.45,72.81,8.0,284,0.30120308497874304,Low,29.1,False
2020-10-26,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-10-27,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-10-28,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-10-29,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-10-30,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-10-31,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-11-01,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-11-02,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-11-03,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-11-04,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-11-05,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-11-06,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-11-07,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-11-08,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-11-09,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-11-10,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-11-11,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-11-12,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-11-13,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-11-14,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-11-15,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-11-16,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-11-17,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-11-18,0.1,0.1,19.45,72.81,8.0,284,0.30120308497874304,Low,27.8,False
2020-11-19,0.2,0.2,19.45,72.81,8.0,284,0.30120308497874304,Low,27.8,False
2020-11-20,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-11-21,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-11-22,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-11-23,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-11-24,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-11-25,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-11-26,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-11-27,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-11-28,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-11-29,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-11-30,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-12-01,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-12-02,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-12-03,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-12-04,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-12-05,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-12-06,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-12-07,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-12-08,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-12-09,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-12-10,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-12-11,0.9,0.9,19.45,72.81,8.0,284,0.30120308497874304,Low,28.2,False
2020-12-12,0.2,0.2,19.45,72.81,8.0,284,0.30120308497874304,Low,27.8,False
2020-12-13,0.9,0.9,19.45,72.81,8.0,284,0.30120308497874304,Low,28.2,False
2020-12-14,7.6,7.6,19.45,72.81,8.0,284,0.30120308497874304,Medium,31.5,False
2020-12-15,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-12-16,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-12-17,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-12-18,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-12-19,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-12-20,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-12-21,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-12-22,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-12-23,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-12-24,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-12-25,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-12-26,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-12-27,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-12-28,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-12-29,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-12-30,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2020-12-31,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2021-01-01,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2021-01-02,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2021-01-03,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2021-01-04,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2021-01-05,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2021-01-06,0.1,0.1,19.45,72.81,8.0,284,0.30120308497874304,Low,27.8,False
2021-01-07,0.1,0.1,19.45,72.81,8.0,284,0.30120308497874304,Low,27.8,False
2021-01-08,4.4,4.4,19.45,72.81,8.0,284,0.30120308497874304,Low,29.9,False
2021-01-09,0.2,0.2,19.45,72.81,8.0,284,0.30120308497874304,Low,27.8,False
2021-01-10,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2021-01-11,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2021-01-12,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2021-01-13,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2021-01-14,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2021-01-15,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2021-01-16,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2021-01-17,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2021-01-18,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2021-01-19,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2021-01-20,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2021-01-21,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2021-01-22,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2021-01-23,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
2021-01-24,0.0,0.0,19.45,72.81,8.0,284,0.30120308497874304,Low,27.7,False
